hour,day_of_week,is_weekend,is_night,amount,merchant_category,online_order,foreign_transaction,high_risk_country,distance_from_home_km,distance_from_last_txn_km,customer_age,account_age_days,avg_spend_30d,num_txns_last_24h,transaction_velocity,used_chip,used_pin,repeat_retailer,declined_attempts_before,amount_vs_avg_ratio,Class
16,4,0,0,13.52,4,0,0,0,28.65,5.19,48,3623,257.43,6,2.72,0,1,1,0,1.1866,0
9,5,1,0,12.23,3,0,0,0,11.06,2.28,46,798,64.27,6,2.51,1,1,1,1,1.4282,0
0,3,1,1,9.63,7,0,0,0,13.77,4.43,18,3972,98.57,2,0.45,1,1,0,1,0.9704,0
14,4,0,0,429.77,7,0,0,0,39.83,8.85,21,2382,160.84,6,2.27,1,1,1,0,1.0658,0
17,2,1,0,86.03,7,0,0,0,22.83,4.09,48,4268,32.79,4,2.27,1,0,1,1,0.8684,0
17,1,1,0,13.43,8,0,0,0,36.92,6.26,37,1644,64.22,1,1.45,1,1,0,0,1.0206,0
11,2,1,0,11.9,6,0,0,0,21.74,7.14,64,58,199.26,6,2.26,1,0,0,1,0.8409,0
3,0,1,1,12.45,8,0,0,0,19.42,8.69,53,2342,118.46,6,1.06,0,0,1,1,1.3403,0
16,4,0,0,96.68,0,0,0,0,15.1,4.87,19,2236,38.4,7,3.16,1,1,1,1,0.9525,0
18,2,0,0,88.49,3,1,0,0,4.28,3.74,32,964,84.07,3,4.03,1,0,1,1,0.9173,0
3,0,1,0,68.59,4,1,0,0,20.58,0.32,35,2974,40.81,2,1.55,1,0,1,0,0.9584,0
20,5,0,0,22.27,8,1,0,0,5.06,5.43,32,2646,90.96,5,1.72,1,0,1,0,1.6944,0
23,4,1,0,63.45,3,0,0,0,10.3,3.03,70,706,29.1,2,1.14,1,1,1,0,0.9254,0
2,2,0,0,6.43,5,0,0,0,39.82,6.95,53,1849,51.59,0,1.37,0,1,1,1,0.5643,0
14,2,1,0,9.98,5,0,0,0,27.45,8.79,32,2817,74.39,4,1.76,1,0,0,1,1.711,0
2,5,1,0,128.01,8,1,0,0,7.23,3.25,68,1950,204.52,4,2.47,1,1,1,0,1.1059,0
20,6,0,0,26.29,8,1,0,0,15.83,3.84,64,2085,65.32,1,1.52,1,1,1,1,0.9515,0
23,2,0,0,728.09,8,1,1,0,129.34,256.34,36,22,109.83,15,12.79,1,0,0,2,2.0982,1
5,4,0,0,31.14,7,1,0,0,41.98,24.41,49,3645,83.62,0,2.21,1,0,1,1,0.875,0
8,0,1,0,68.12,5,0,0,0,8.17,10.28,45,1401,26.77,1,1.05,1,0,0,1,0.6598,0
19,3,0,0,123.37,0,1,0,0,18.23,7.49,46,1786,11.08,6,1.04,0,0,1,0,0.9249,0
13,5,0,0,759.01,2,1,0,0,21.42,15.02,20,1559,89.12,4,1.86,1,0,1,0,0.4361,0
18,3,1,0,9.38,5,0,0,0,12.59,1.44,66,3983,41.92,1,1.24,1,1,1,0,1.3904,0
11,0,1,0,39.38,7,0,0,0,47.8,8.22,23,4314,34.11,5,1.76,1,1,1,0,0.7979,0
17,4,0,1,7.71,8,0,0,0,15.93,11.61,69,4510,86.8,7,1.38,0,1,1,1,2.0057,0
20,5,1,1,2.23,5,1,0,0,18.12,23.85,44,862,44.22,0,1.82,1,0,0,0,1.5546,0
15,1,1,1,25.0,1,0,0,0,13.64,20.0,52,2597,39.62,6,2.6,1,1,1,1,0.9988,0
8,6,1,0,3.3,2,0,0,0,17.91,2.48,64,4350,46.62,2,0.94,1,1,0,0,0.2814,0
22,1,1,1,4.26,4,0,0,0,3.65,1.79,57,2970,63.26,0,1.79,1,0,0,0,1.2738,0
22,2,0,0,8.56,6,0,0,0,9.41,15.39,29,915,101.14,2,1.65,1,1,1,1,0.1242,0
20,3,0,0,139.46,7,0,0,0,11.87,3.08,49,1973,24.45,5,2.98,1,1,1,1,0.6191,0
19,2,1,0,39.13,8,0,0,0,0.66,2.79,51,4092,74.56,7,2.39,1,1,0,0,0.8556,0
21,5,0,1,22.61,1,0,0,0,18.32,5.3,62,1210,227.11,1,3.23,1,0,1,0,0.7495,0
9,0,0,0,27.5,9,0,0,0,17.93,12.49,73,1303,28.95,7,0.17,1,1,1,0,1.1062,0
23,4,1,0,27.11,6,0,0,0,25.09,4.03,53,4803,38.42,4,2.54,1,0,1,0,0.3441,0
19,3,1,1,2.57,0,0,0,0,24.22,16.88,46,3972,102.6,3,1.76,1,1,0,0,1.1231,0
19,4,0,0,29.8,2,1,0,0,17.83,0.81,45,263,39.61,5,2.51,1,1,1,1,0.8912,0
21,5,1,1,20.0,5,0,0,0,11.39,2.25,49,1819,12.97,2,0.82,1,0,1,0,0.8709,0
1,3,0,0,7.11,5,0,0,0,51.06,14.87,26,2438,134.29,3,1.88,0,1,1,1,1.1577,0
23,2,1,0,3.56,8,0,0,0,33.2,0.25,32,4410,38.02,0,0.97,1,0,1,0,1.1802,0
6,2,0,0,31.91,8,0,1,0,28.92,6.75,65,3673,88.61,5,1.57,1,0,0,0,0.8985,0
7,1,0,0,6.67,3,0,0,0,55.36,7.53,29,1979,258.0,7,2.95,0,0,1,0,0.0138,0
15,3,0,0,12.88,2,0,0,0,24.19,18.87,51,989,10.0,6,2.67,1,0,1,1,0.5917,0
3,4,0,1,146.15,4,1,0,0,26.71,3.6,22,323,57.5,4,2.58,1,1,1,1,0.4607,0
10,4,1,0,18.2,5,1,0,0,12.25,11.34,23,963,116.16,1,0.27,0,1,1,1,1.0068,0
13,1,1,1,11.18,4,0,0,0,7.71,14.87,70,2890,93.82,1,2.6,1,1,1,0,0.9984,0
20,3,0,0,41.57,2,1,0,0,62.85,3.4,22,2178,70.51,3,0.42,1,1,0,0,1.2799,0
2,6,0,0,118.25,9,1,0,0,9.21,393.46,37,183,91.8,9,7.94,0,1,1,0,3.4666,1
20,1,1,1,59.99,4,0,0,0,0.83,11.67,38,630,176.27,2,1.09,1,1,1,0,1.5502,0
22,2,1,0,133.28,8,0,0,0,12.11,20.18,68,1329,187.41,7,0.33,1,0,0,0,1.197,0
18,5,0,0,67.51,7,0,0,0,32.67,12.16,44,1128,29.95,1,2.02,1,0,1,0,1.068,0
11,6,0,0,17.36,3,0,0,0,35.53,9.03,19,3466,84.75,7,1.78,1,0,1,0,0.4055,0
12,0,0,0,3.05,8,0,0,0,34.21,0.55,41,4616,52.92,7,0.28,1,1,0,1,0.8375,0
6,4,0,0,50.31,4,0,0,0,11.87,9.71,55,1951,26.67,2,0.07,1,1,1,1,1.9277,0
0,3,1,0,34.7,5,0,0,0,13.42,10.25,67,3851,28.77,7,0.38,1,1,0,0,0.6915,0
8,1,1,0,22.9,5,0,0,0,41.48,2.61,72,4698,20.25,5,3.0,1,1,1,0,0.7663,0
6,3,1,1,24.26,5,0,0,0,14.37,0.67,70,1867,35.11,5,1.37,1,1,0,0,0.9168,0
7,2,1,1,29.91,7,0,0,0,67.94,2.77,19,1283,142.02,1,0.76,0,0,0,0,0.6757,0
10,1,0,0,13.41,5,0,0,0,5.63,19.91,39,4085,62.04,1,1.46,1,1,1,0,1.4501,0
1,1,1,0,14.98,9,0,0,0,16.39,10.94,47,3083,134.9,2,1.29,1,1,0,1,1.3634,0
16,0,1,0,25.38,5,0,0,0,19.67,1.47,42,1136,189.81,1,2.58,1,0,0,0,1.6396,0
23,1,0,1,86.68,0,0,0,0,18.09,2.41,33,3952,21.33,0,2.34,1,0,0,1,0.6912,0
15,5,1,1,1.52,7,0,0,0,2.75,23.64,38,1090,44.78,6,2.52,1,0,1,1,1.2067,0
21,5,1,1,8.02,3,0,0,0,27.98,0.67,39,4471,133.92,2,3.71,1,1,1,1,0.9994,0
2,3,0,1,47.86,6,0,0,0,16.82,3.31,28,3274,136.84,3,1.9,1,0,1,1,0.7268,0
1,6,1,0,57.08,7,1,0,0,128.4,322.7,29,404,43.99,19,4.21,0,0,0,1,3.3371,1
10,2,0,0,22.13,3,0,0,0,4.08,4.56,36,571,40.58,1,0.74,1,1,1,0,1.0089,0
15,6,1,0,19.91,1,0,0,0,7.01,6.55,74,3622,49.68,2,1.56,1,1,0,0,0.584,0
23,5,0,1,12.67,4,1,0,0,14.43,6.33,52,3894,39.02,6,3.11,0,1,1,1,0.7302,0
3,2,1,0,65.28,1,0,0,0,13.48,7.94,42,499,64.0,7,2.07,1,1,0,1,0.5706,0
18,2,0,0,21.85,5,0,0,0,18.75,7.15,44,160,31.47,0,1.57,1,1,0,0,1.3233,0
13,2,0,0,56.67,7,0,0,0,24.4,4.76,52,2659,16.54,5,1.29,1,0,0,1,0.9318,0
2,1,1,0,546.21,0,0,0,0,49.14,10.84,56,3186,219.72,4,1.73,1,0,1,1,0.6766,0
2,6,1,0,3.25,3,0,1,0,3.27,4.61,69,3912,72.78,5,1.11,0,1,0,0,1.3722,0
7,0,1,0,25.52,2,0,0,0,32.29,7.77,40,1170,30.44,5,2.97,0,1,0,1,1.4406,0
18,0,1,0,80.18,4,0,0,0,37.87,4.77,40,1169,75.84,5,1.16,1,0,0,1,0.5866,0
21,1,1,0,41.26,8,1,0,0,7.35,5.38,59,2149,135.52,5,1.51,1,0,1,1,0.3304,0
0,3,0,0,70.01,1,0,1,0,9.22,0.83,27,1568,82.11,5,2.26,1,0,1,1,1.0994,0
9,1,1,1,28.71,9,0,0,0,34.99,11.02,63,2115,39.26,7,1.12,1,1,0,1,1.1884,0
5,5,0,1,23.63,5,0,0,0,12.91,19.49,40,4557,47.49,0,4.33,1,1,0,1,0.5309,0
1,3,1,0,22.65,8,1,0,0,28.76,7.7,72,1831,45.81,4,3.34,1,1,0,0,0.6124,0
8,0,0,0,35.47,4,0,0,0,30.22,17.15,40,3187,54.72,5,2.31,1,1,1,0,1.7161,0
18,6,1,0,8119.97,2,0,0,0,28.75,6.0,50,3017,65.75,7,3.12,1,1,0,1,0.991,0
15,4,1,0,37.16,0,0,0,0,10.24,5.05,23,3614,146.79,5,4.34,1,0,1,0,0.5624,0
1,5,0,0,28.67,0,0,0,0,41.96,22.12,18,2086,161.48,6,1.07,1,1,1,0,0.8148,0
22,3,0,1,72.45,7,0,0,0,9.52,3.46,52,83,50.23,5,1.24,1,0,1,0,0.2803,0
4,6,0,0,10.99,2,0,0,0,34.82,8.35,46,4798,21.42,0,0.73,1,1,1,0,0.5818,0
3,3,1,0,36.3,7,0,0,1,1.1,16.56,26,3357,37.94,5,3.42,1,1,1,0,0.5434,0
17,0,0,0,151.51,6,0,0,0,12.53,2.54,25,2153,33.3,4,2.72,1,1,0,1,0.9513,0
4,1,1,0,19.77,9,0,0,0,27.71,1.26,43,3848,58.12,4,2.41,0,1,1,1,1.5768,0
15,1,0,0,12.77,0,0,0,0,1.76,6.64,43,3537,89.34,0,2.76,0,0,1,0,0.0431,0
16,0,1,0,10.53,3,1,0,0,29.13,11.09,73,848,120.74,7,2.6,1,0,0,1,1.3733,0
0,0,0,0,84.09,1,0,0,0,2.71,1.67,62,1383,24.04,2,3.6,1,0,1,1,0.8689,0
21,4,0,0,9.17,9,0,0,0,0.68,2.17,59,79,105.08,0,1.33,1,0,1,0,1.5128,0
19,2,1,0,7.1,3,0,0,0,22.48,11.15,66,4953,113.25,7,0.32,1,1,1,0,0.8796,0
9,6,0,0,29.57,6,0,0,0,21.42,21.79,24,3380,71.76,2,0.75,1,0,0,1,1.0179,0
5,0,0,0,42.36,2,0,0,0,23.6,13.7,45,2694,123.88,7,3.02,0,1,0,0,0.8974,0
17,4,0,0,40.67,6,0,0,0,7.23,10.92,19,1961,66.6,6,3.26,1,0,0,0,0.9104,0
7,2,1,0,11.23,5,1,0,0,58.0,18.14,40,3662,102.32,6,0.6,1,1,1,1,0.8651,0
11,2,0,0,31.5,0,1,0,0,17.21,9.44,50,1440,31.06,6,2.71,1,1,0,0,0.338,0
8,3,1,0,44.2,8,0,0,0,15.72,11.94,46,2182,129.66,1,2.16,1,1,1,0,0.8686,0
17,3,1,0,212.63,4,1,0,0,2.78,8.51,43,1108,33.94,7,2.88,1,1,1,1,0.1927,0
3,1,1,0,6.42,9,1,0,0,20.21,11.8,71,3444,123.81,3,3.07,1,1,0,0,0.7881,0
0,0,1,0,18.6,9,0,0,0,21.77,12.96,60,840,42.88,5,1.85,1,1,1,1,0.9797,0
2,4,0,1,94.31,0,0,0,0,16.1,12.88,19,3959,145.08,7,2.71,1,1,1,0,0.3238,0
21,4,0,0,84.29,8,0,0,0,13.27,1.97,62,4894,30.05,5,3.08,1,0,1,0,1.0864,0
3,5,1,1,26.57,8,1,0,0,3.57,9.39,64,2984,41.38,6,1.51,1,0,1,1,1.5526,0
19,0,0,0,70.61,8,1,0,0,37.69,0.68,50,3213,40.12,5,1.14,1,1,0,1,0.8174,0
3,2,0,0,78.61,6,0,0,0,51.76,5.45,23,1217,59.7,4,3.52,1,0,1,0,0.668,0
1,5,0,1,37.65,8,0,0,0,24.75,9.61,37,4992,36.02,0,2.45,0,0,1,0,1.0502,0
5,1,0,0,237.97,5,0,0,0,14.2,16.21,64,4122,69.61,3,2.36,1,1,1,0,1.2478,0
22,3,0,0,44.15,7,0,0,0,16.04,5.72,38,1858,39.6,4,1.63,1,1,1,1,1.1278,0
15,1,1,0,24.33,0,0,0,0,3.8,3.75,48,885,27.13,2,0.73,1,1,1,0,0.5701,0
0,3,1,1,11.57,7,0,0,0,12.75,12.32,41,3998,81.96,7,1.17,1,1,0,1,1.1926,0
6,1,0,0,62.66,7,0,0,0,11.44,5.12,43,2776,62.78,2,1.28,1,1,1,1,0.8876,0
9,2,0,0,12.95,9,1,0,0,31.41,5.17,39,4035,167.19,4,4.06,1,0,1,1,0.9402,0
15,4,1,0,68.92,0,0,0,0,52.09,6.4,19,1045,17.53,1,1.35,1,1,0,1,0.8166,0
14,5,1,0,64.89,7,0,0,0,15.35,5.1,27,2721,49.21,5,1.23,1,0,0,0,0.5955,0
18,3,0,0,94.02,1,0,0,0,54.71,21.74,60,2897,10.0,7,1.82,1,1,0,1,0.9756,0
10,3,1,0,8.86,3,0,0,0,17.69,4.61,24,1653,45.6,5,1.25,1,1,0,0,0.4676,0
0,5,1,0,17.45,4,1,0,0,19.93,5.09,48,3683,194.98,0,0.38,1,1,0,0,0.2643,0
5,4,0,1,13.08,0,0,0,0,65.79,0.52,18,1876,16.86,5,2.22,1,0,0,1,0.2119,0
1,6,0,1,15.24,7,0,1,0,0.06,6.46,21,4716,174.41,3,2.38,1,1,1,0,0.1706,0
13,1,1,1,4.68,0,0,0,0,21.06,10.23,26,3537,107.58,1,1.97,0,1,1,1,1.3118,0
20,3,1,0,22.08,1,0,0,0,22.13,2.85,74,667,38.5,6,3.39,1,1,1,0,0.3087,0
17,1,0,0,49.83,1,0,0,0,0.51,2.94,63,2580,99.85,3,2.12,1,0,1,1,1.4042,0
5,0,0,0,97.98,8,0,0,0,40.14,18.11,48,753,108.75,5,1.21,1,1,0,0,0.4893,0
20,0,1,0,19.15,9,1,0,0,7.88,0.45,58,4510,40.63,6,1.46,1,0,1,0,1.2964,0
0,2,0,0,24.43,6,1,0,0,34.64,20.59,20,2498,16.1,5,2.05,1,0,1,0,1.1417,0
21,0,0,0,90.39,3,0,0,0,32.47,22.4,48,2585,150.26,1,2.15,1,1,0,0,0.9446,0
15,6,1,0,14.2,7,1,0,0,47.43,15.2,40,1128,46.17,4,2.63,1,0,1,0,0.7525,0
5,4,1,0,72.17,7,0,0,0,4.23,29.32,35,4298,44.49,3,1.28,1,0,1,0,0.892,0
14,1,1,0,37.69,3,0,0,0,29.22,5.1,72,3882,94.12,5,1.6,1,1,0,1,0.7661,0
18,1,1,0,12.16,3,0,0,0,14.98,11.39,51,809,29.45,5,2.36,1,1,1,0,0.7288,0
19,4,1,1,27.21,7,0,0,0,8.51,5.86,36,482,78.17,4,0.43,1,0,1,1,1.3161,0
5,6,0,1,82.7,0,0,0,0,23.52,2.43,21,3153,20.91,6,2.94,0,1,1,0,0.4965,0
16,5,0,1,580.23,8,0,1,0,23.29,30.94,23,2504,45.3,0,2.91,0,1,0,1,0.8214,0
21,6,1,1,135.52,7,0,0,0,17.67,11.27,53,1553,187.96,3,3.48,1,1,0,0,1.6576,0
19,1,0,0,95.66,2,0,0,0,17.8,0.09,26,141,24.97,0,3.03,1,0,1,1,1.7932,0
16,2,1,0,20.46,3,0,0,0,27.85,11.58,36,4731,135.64,4,2.47,1,0,1,1,0.9422,0
5,5,0,0,85.0,8,0,0,0,14.2,1.54,73,1481,82.7,6,1.7,0,0,0,1,1.4488,0
17,0,1,0,41.58,6,0,0,0,15.72,6.28,53,273,46.41,3,1.58,1,1,0,1,1.1899,0
20,3,1,0,7.91,5,0,0,0,38.32,0.75,51,2969,26.31,4,1.66,1,1,1,1,0.9318,0
16,1,1,0,249.25,0,1,0,0,4.34,7.16,62,1388,73.18,0,3.98,1,1,1,0,0.9743,0
13,2,1,0,25.75,5,0,0,0,6.26,0.14,31,4960,96.28,5,2.75,1,1,1,0,0.4435,0
3,6,0,0,20.67,6,0,0,0,9.95,6.03,18,1757,37.66,4,3.0,1,1,0,0,1.2549,0
3,1,0,0,22.45,2,0,0,0,7.51,7.22,43,4221,105.56,1,3.12,1,0,1,0,0.514,0
23,3,1,0,65.68,7,1,0,0,10.7,1.34,53,4263,40.02,3,3.55,1,1,1,1,1.3983,0
8,1,0,1,2.1,8,0,0,0,10.24,25.01,20,3268,60.04,7,2.69,1,1,1,0,0.64,0
16,2,0,0,26.98,9,0,0,0,25.8,32.61,42,1555,24.01,1,2.91,1,1,0,0,1.3382,0
16,5,1,0,19.27,3,0,0,0,8.34,3.07,60,4664,10.0,2,2.07,1,0,0,1,0.5523,0
3,5,1,0,7.17,7,0,0,0,10.01,4.4,42,849,36.97,2,1.32,1,1,1,1,0.6365,0
1,3,0,0,4.95,9,0,0,0,19.09,0.09,32,1126,10.0,7,1.17,1,1,1,1,1.4536,0
1,5,1,0,9.83,2,0,0,0,5.84,6.29,57,3166,33.29,2,3.23,0,1,1,1,2.0914,0
9,2,1,1,56.6,6,0,0,0,19.88,25.61,72,2950,32.6,0,1.04,1,1,1,1,1.0309,0
9,1,0,0,8.77,1,1,0,0,2.65,17.18,71,2899,30.12,6,2.89,1,1,1,1,0.3674,0
8,1,0,1,8.53,7,1,0,0,15.46,5.37,68,4510,146.05,0,2.16,1,1,0,0,1.4341,0
21,3,0,0,39.43,5,0,1,0,1.85,2.92,29,3221,19.32,5,3.51,1,1,1,1,1.525,0
18,4,0,0,205.41,5,1,0,0,30.36,16.89,19,4669,57.45,3,1.4,1,1,0,1,0.4834,0
15,6,1,0,9.35,9,0,0,0,27.21,1.57,69,3248,61.18,7,1.24,0,1,1,1,0.6454,0
2,2,0,0,33.53,1,0,0,0,37.42,17.44,50,2774,158.44,1,2.28,1,1,0,0,1.0906,0
17,2,1,0,156.52,7,0,0,0,25.92,9.67,27,1963,130.94,6,2.8,1,1,1,1,1.2601,0
22,2,1,0,142.14,6,1,0,0,7.79,18.52,54,4438,31.54,1,3.52,1,1,1,0,1.3732,0
4,3,0,0,22.98,2,1,0,0,37.92,9.38,26,1323,99.71,3,0.61,1,1,1,0,1.8292,0
21,6,1,0,12.69,2,0,0,0,3.89,6.7,29,4257,23.98,3,1.62,1,1,1,0,1.0909,0
2,1,1,0,265.32,1,0,0,0,53.45,6.6,20,1152,109.83,4,3.25,1,0,0,0,0.8641,0
15,0,0,0,19.04,8,0,0,0,5.79,15.49,70,4191,37.38,4,3.18,1,1,1,1,1.029,0
19,6,0,0,24.85,5,0,0,0,27.2,5.16,73,1649,13.45,7,0.83,0,1,1,1,1.0578,0
2,4,0,0,39.58,1,1,0,0,45.98,0.52,74,2921,32.02,5,1.23,1,0,0,0,1.0449,0
18,4,0,0,21.31,8,1,0,0,2.81,17.26,49,3796,74.23,3,1.13,1,0,1,1,0.9261,0
17,6,0,0,23.3,8,0,0,0,6.3,10.45,47,1375,42.63,0,3.31,1,0,0,0,1.5908,0
16,1,0,0,5.47,8,0,0,0,1.25,4.86,57,2864,340.91,5,2.89,1,1,1,0,0.5527,0
5,0,0,0,10.56,3,1,0,0,31.42,5.09,59,663,25.22,3,2.48,1,1,1,0,1.3129,0
9,4,0,1,3.92,1,1,0,0,34.44,1.37,46,569,45.27,0,2.09,0,1,1,0,0.7474,0
18,5,1,0,99.36,0,1,0,0,7.45,6.97,24,2317,64.33,1,1.78,0,1,0,0,1.1552,0
11,4,0,0,20.18,0,0,0,0,38.87,6.1,62,4746,21.82,7,1.77,1,1,1,0,1.1303,0
8,6,0,0,8.98,8,0,0,0,42.95,17.29,50,4824,131.01,0,2.97,1,1,1,0,1.0693,0
3,1,0,0,72.57,4,1,1,0,5.86,9.11,68,3739,14.31,4,3.36,1,0,0,1,0.6449,0
2,5,0,0,64.51,6,0,0,0,10.17,12.97,21,451,49.98,4,2.71,1,1,0,1,1.5133,0
20,3,1,1,28.74,0,0,0,0,24.06,11.83,43,3478,69.6,0,2.02,1,1,1,1,1.3372,0
17,0,0,1,1.81,4,0,0,0,25.33,11.4,47,3401,102.1,1,3.46,0,0,0,1,0.8668,0
21,3,1,0,213.81,3,0,0,0,15.19,6.67,41,867,76.25,4,2.54,1,1,0,0,0.6644,0
2,2,0,0,25.87,6,0,0,0,37.54,19.51,53,4360,139.89,2,1.28,1,1,0,0,1.0879,0
15,6,1,0,54.38,6,0,0,0,29.46,17.54,30,2571,18.66,4,1.95,1,1,0,1,0.9181,0
15,0,0,0,69.15,3,1,0,0,4.48,0.34,24,1359,10.0,2,3.18,0,1,0,1,0.9942,0
13,6,0,1,33.8,2,0,1,0,10.71,6.55,26,3991,143.62,1,3.07,1,1,1,1,0.9791,0
23,1,0,0,31.8,2,0,1,0,16.85,3.09,37,3813,38.24,7,0.03,1,1,1,1,1.178,0
8,5,1,0,234.98,3,0,0,0,9.49,2.8,71,3591,101.19,1,2.1,1,1,1,0,0.6018,0
8,3,1,0,25.15,0,1,0,0,9.8,12.29,43,2132,39.37,5,2.58,1,0,1,0,0.7622,0
20,3,1,0,13.79,9,1,0,0,3.33,18.46,41,30,29.28,7,2.08,1,1,0,0,0.6152,0
23,1,0,0,142.2,2,0,0,0,49.5,6.72,56,1768,19.34,3,2.33,1,0,0,1,0.0238,0
2,1,1,0,39.0,3,0,0,0,3.93,6.8,34,3880,43.09,0,1.21,1,0,0,0,1.2865,0
21,3,1,0,16.61,4,0,0,0,16.92,6.33,29,4813,18.22,5,2.56,1,1,0,1,1.4141,0
7,1,1,1,127.61,7,0,1,0,48.11,167.12,21,443,15.62,7,8.69,1,0,0,1,4.7018,1
2,0,1,1,17.12,1,0,0,0,59.2,11.09,40,2090,35.96,3,2.0,1,0,1,1,0.9779,0
18,0,0,1,32.61,4,0,0,0,6.81,11.1,58,422,58.14,7,1.39,1,1,1,1,1.0113,0
11,1,1,1,8.69,1,0,0,0,35.41,13.93,65,314,31.55,2,0.71,1,1,0,1,0.6305,0
4,6,0,0,50.0,8,0,0,1,21.67,158.88,61,323,21.94,3,2.96,0,0,0,3,3.7726,1
2,2,0,1,111.16,0,0,0,0,18.78,9.51,28,2011,219.68,0,3.63,1,1,0,0,1.6064,0
13,2,1,0,13.18,5,0,0,0,14.71,14.81,39,3003,240.78,5,3.6,1,1,1,0,1.0787,0
15,4,0,0,384.88,3,0,0,1,24.47,7.75,39,2933,85.24,4,0.14,0,0,0,0,0.5224,0
14,3,0,1,21.66,7,0,0,0,24.54,3.13,40,3869,38.2,1,0.22,1,0,1,1,1.1588,0
17,5,0,0,1.45,5,0,0,1,27.32,1.41,31,4102,33.91,3,1.67,1,0,1,0,0.9473,0
14,5,0,1,122.54,2,1,1,1,0.88,39.78,43,51,43.91,6,8.42,0,0,0,4,2.3825,1
5,5,1,0,54.87,4,1,1,0,279.53,327.27,25,253,16.38,18,6.52,0,0,0,1,5.3445,1
15,3,1,1,23.72,3,0,0,0,1.37,5.07,50,190,23.19,4,1.83,1,0,1,1,0.6333,0
23,1,0,0,4.89,9,0,0,1,14.5,2.63,50,2410,26.46,5,3.59,1,1,0,0,1.3028,0
4,1,1,0,29.44,4,0,0,0,26.21,1.41,28,3411,45.67,1,1.01,1,0,1,1,0.7381,0
22,6,1,0,11.6,1,1,0,1,29.6,2.8,54,598,26.5,4,4.17,1,1,0,0,1.6209,0
18,1,0,0,21.07,8,1,0,0,2.43,0.89,39,4158,41.39,4,0.02,1,0,1,1,1.2801,0
4,5,0,0,9.14,6,0,0,0,1.44,21.97,40,1212,42.6,6,3.83,0,0,1,0,1.4424,0
4,3,1,1,40.64,1,1,0,0,13.05,6.44,59,1074,41.08,0,3.83,0,1,1,1,1.2253,0
0,2,1,1,7.3,9,0,0,0,34.87,5.13,29,193,31.11,5,0.99,1,1,1,1,0.703,0
7,1,0,1,5.28,0,0,0,0,12.23,5.59,42,679,37.72,2,1.85,1,0,0,0,1.1478,0
17,2,0,1,1.95,9,0,0,0,2.98,14.23,42,368,88.97,1,3.46,1,0,0,0,0.9554,0
18,5,0,0,10.15,4,0,0,0,5.49,2.72,65,2238,100.86,3,1.85,1,1,1,1,0.5613,0
19,6,1,0,19.39,6,0,0,0,10.87,13.73,22,4116,132.47,1,2.18,1,1,0,1,0.5227,0
10,3,0,1,5.61,3,0,0,0,57.71,1.14,44,1033,28.74,6,0.84,1,1,1,0,0.4277,0
14,0,1,0,115.07,6,0,0,0,3.85,1.33,37,2341,55.06,4,1.89,1,1,1,1,1.4795,0
5,4,0,0,19.83,0,0,0,0,26.55,6.22,22,4978,87.94,7,1.26,1,1,1,1,0.8244,0
20,2,1,1,3.0,8,1,0,0,17.17,5.19,74,969,191.18,4,2.2,1,1,1,1,1.271,0
10,4,1,0,738.81,4,0,0,0,9.98,5.51,25,2587,103.77,2,1.66,1,1,1,1,0.624,0
15,4,1,0,25.51,8,0,0,0,4.71,5.38,20,4867,34.43,7,4.47,1,1,1,1,0.8377,0
17,3,0,0,40.08,8,0,0,0,32.9,9.16,61,3363,128.37,4,2.92,1,1,1,1,0.4911,0
6,5,0,0,26.94,2,0,0,0,16.23,1.1,29,3191,178.91,3,0.79,1,1,1,0,1.4321,0
13,5,0,1,77.39,2,1,0,0,25.78,12.38,51,4489,30.82,7,1.81,1,1,1,1,1.0045,0
20,5,1,0,40.1,8,0,1,0,7.02,5.99,62,310,33.18,7,1.69,1,1,1,0,1.2317,0
3,6,1,1,12.59,1,0,0,0,21.71,6.25,73,2768,62.98,2,3.31,0,1,0,1,1.514,0
0,1,1,0,23.65,4,0,0,0,18.28,5.32,58,2711,125.8,5,0.86,1,1,1,1,0.6048,0
9,6,0,0,192.71,0,0,0,0,37.85,11.49,37,3297,64.34,0,1.56,1,1,0,1,0.599,0
4,6,1,0,124.19,5,1,0,0,23.09,10.03,66,4389,75.82,4,1.02,1,1,1,0,1.2262,0
4,4,0,0,34.18,3,0,0,0,40.83,22.95,25,2075,35.81,7,2.66,1,1,1,0,0.8503,0
13,3,1,1,335.54,6,1,1,0,110.41,234.67,22,45,76.24,10,8.74,1,1,0,0,2.3697,1
3,6,1,1,175.22,2,0,0,0,39.41,6.88,62,2197,79.73,2,2.02,1,1,0,1,0.6001,0
19,6,0,0,2.92,8,0,0,0,10.78,12.66,22,3667,81.76,6,1.09,1,0,1,1,0.7993,0
3,6,0,1,19.12,8,0,0,0,16.24,7.46,73,2272,114.81,2,2.29,1,0,1,0,0.7147,0
21,6,0,1,36.81,7,0,0,0,63.37,7.5,60,231,69.15,0,1.92,1,1,1,0,1.3565,0
22,2,0,0,13.39,2,0,0,0,52.26,4.31,53,1630,33.38,5,0.79,1,0,1,1,1.0376,0
4,6,1,1,10.05,3,0,0,0,6.77,22.75,71,302,131.21,1,3.52,1,1,0,0,1.0207,0
